field_213676_b,IS_CHARGING_CROSSBOW,2,
field_213677_bz,inventory,2,
field_213681_b,DOOR_BREAKING_PREDICATE,2,
field_213689_bB,roarTick,2,
field_213690_b,NO_RAVAGER_AND_ALIVE,2,
field_213691_bz,attackTick,2,
field_213692_bA,stunnedTick,2,
field_213694_bC,healRaidersGoal,2,
field_213695_bD,attackPlayersGoal,2,
field_213699_bC,DOOR_BREAKING_PREDICATE,2,
field_213709_c,offers,2,
field_213710_d,xp,2,
field_213722_bB,inventory,2,
field_213724_bz,offers,2,
field_213725_bA,tradingPlayer,2,
field_213737_bB,despawnDelay,2,
field_213738_bA,wanderTarget,2,
field_213774_bB,POI_MEMORIES,2,
field_213775_bC,DATA_VILLAGER_DATA,2,
field_213776_bD,WANTED_ITEMS,2,
field_213777_bF,increaseProfessionLevelOnUpdate,2,
field_213778_bG,lastTradedPlayer,2,
field_213781_bL,foodLevel,2,
field_213782_bM,gossips,2,
field_213783_bN,lastGossipTime,2,
field_213784_bO,villagerXp,2,
field_213785_bP,lastRestockGameTime,2,
field_213786_bQ,MEMORY_TYPES,2,
field_213787_bR,SENSOR_TYPES,2,
field_213788_bA,FOOD_POINTS,2,
field_213793_bB,tradeOffers,2,
field_213794_bC,villagerXp,2,
field_213795_c,DATA_VILLAGER_DATA,2,
field_213798_bB,TARGETING_CONDITIONS,2,
field_213802_bJ,despawnDelay,2,
field_213810_bA,SWIM_WITH_PLAYER_TARGETING,2,
field_213813_c,BAT_RESTING_TARGETING,2,
field_213835_bs,STANDING_DIMENSIONS,2,
field_213836_b,POSES,2,
field_213837_d,clientLevel,0,
field_213851_cv,lastSectionPos,2,
field_213852_b,parentMob,2,
field_213853_c,name,2,
field_213854_d,size,2,
field_213864_b,DATA_ITEM_STACK,2,
field_213875_aA,piercedAndKilledEntities,2,
field_213876_as,PIERCE_LEVEL,2,
field_213877_ay,soundEvent,2,
field_213878_az,piercingIgnoreEntityIds,2,
field_213886_e,DATA_ITEM_STACK,2,
field_213895_d,DATA_SHOT_AT_ANGLE,2,
field_213899_f,DATA_ITEM_STACK,2,
field_213909_b,name,2,
field_213910_a,this$0,2,
field_213911_a,this$0,2,
field_213912_a,this$0,2,
field_213913_a,this$0,2,
field_213914_a,this$0,2,
field_213915_a,this$0,2,
field_213916_a,state,2,
field_213917_b,level,2,
field_213918_c,pos,2,
field_213919_d,changed,2,
field_213920_a,state,2,
field_213921_b,level,2,
field_213922_c,pos,2,
field_213923_d,changed,2,
field_213924_a,this$0,2,
field_213934_g,checkingBeamSections,2,
field_213935_i,lastCheckY,2,
field_213936_m,lockKey,2,
field_213937_n,dataAccess,2,
field_213943_a,ticks,2,
field_213944_b,shaking,2,
field_213945_c,clickDirection,2,
field_213946_g,lastRingTimestamp,2,
field_213947_h,nearbyEntities,2,
field_213948_i,resonating,2,
field_213949_j,resonationTicks,2,
field_213954_a,dataAccess,2,
field_213966_a,items,2,
field_213967_b,openCount,2,
field_213987_a,items,2,
field_213988_b,cookingProgress,2,
field_213989_c,cookingTime,2,
field_214012_a,items,2,
field_214013_b,dataAccess,2,
field_214014_c,recipeType,2,
field_214015_g,SLOTS_FOR_UP,2,
field_214016_h,SLOTS_FOR_DOWN,2,
field_214017_i,SLOTS_FOR_SIDES,2,
field_214018_j,litTime,2,
field_214019_k,litDuration,2,
field_214020_l,cookingProgress,2,
field_214021_m,cookingTotalTime,2,
field_214022_n,recipesUsed,2,
field_214026_c,activeOffer,2,
field_214027_e,futureXp,2,
field_214028_a,this$0,2,
field_214029_a,val$first,2,
field_214030_b,val$second,2,
field_214031_c,val$container,2,
field_214032_d,this$0,2,
field_214048_a,bookAccess,2,
field_214049_b,dataAccess,2,
field_214050_c,book,2,
field_214051_g,page,2,
field_214052_h,pageCount,2,
field_214061_c,finalState,2,
field_214073_l,color,2,
field_214085_w,visibleTags,0,
field_214088_k,recipeBookComponent,0,
field_214089_l,RECIPE_BUTTON_LOCATION,0,
field_214090_m,widthTooNarrow,0,
field_214091_n,texture,0,
field_214092_l,TEXTURE,0,
field_214094_l,TEXTURE,0,
field_214105_n,primary,0,
field_214106_o,secondary,0,
field_214109_k,BG_LOCATION,0,
field_214110_k,GRINDSTONE_LOCATION,0,
field_214113_k,BG_LOCATION,0,
field_214114_l,TOTAL_PATTERN_ROWS,0,
field_214119_q,bannerStack,0,
field_214120_r,dyeStack,0,
field_214121_s,patternStack,0,
field_214123_u,displayPatterns,0,
field_214124_v,displaySpecialPattern,0,
field_214125_w,hasMaxPatterns,0,
field_214126_x,scrollOffs,0,
field_214127_y,scrolling,0,
field_214128_z,startIndex,0,
field_214138_m,tradeOfferButtons,0,
field_214139_n,scrollOff,0,
field_214140_o,isDragging,0,
field_214146_k,BG_LOCATION,0,
field_214147_l,scrollOffs,0,
field_214148_m,scrolling,0,
field_214149_n,startIndex,0,
field_214150_o,displayRecipes,0,
field_214166_a,EMPTY_ACCESS,0,
field_214167_b,BOOK_LOCATION,0,
field_214168_c,bookAccess,0,
field_214169_d,currentPage,0,
field_214170_e,cachedPageComponents,0,
field_214171_f,cachedPage,0,
field_214172_g,forwardButton,0,
field_214173_h,backButton,0,
field_214174_i,playTurnSound,0,
field_214182_c,menu,0,
field_214183_d,listener,0,
field_214232_a,owner,0,
field_214233_b,book,0,
field_214234_c,isModified,0,
field_214235_d,isSigning,0,
field_214236_e,frameTick,0,
field_214237_f,currentPage,0,
field_214238_g,pages,0,
field_214239_h,title,0,
field_214242_k,lastClickTime,0,
field_214243_l,lastIndex,0,
field_214244_m,forwardButton,0,
field_214245_n,backButton,0,
field_214246_o,doneButton,0,
field_214247_p,signButton,0,
field_214248_q,finalizeButton,0,
field_214249_r,cancelButton,0,
field_214250_s,hand,0,
field_214259_a,jigsawEntity,0,
field_214262_d,finalStateEdit,0,
field_214263_e,doneButton,0,
field_214267_d,signField,0,
field_214311_b,callback,0,
field_214332_b,callback,0,
field_214357_a,LOGGER,0,
field_214358_b,THREAD_POOL,0,
field_214359_c,ICON_MISSING,0,
field_214360_d,ICON_OVERLAY_LOCATION,0,
field_214367_b,ICON_OVERLAY_LOCATION,0,
field_214368_c,INCOMPATIBLE_TITLE,0,
field_214369_d,INCOMPATIBLE_CONFIRM_TITLE,0,
field_214370_e,title,0,
field_214377_b,DATE_FORMAT,0,
field_214378_c,ICON_MISSING,0,
field_214379_d,ICON_OVERLAY_LOCATION,0,
field_214380_a,focused,0,
field_214381_b,dragging,0,
field_214385_a,children,0,
field_214391_a,this$1,0,
field_214393_a,this$1,0,
field_214397_a,this$1,0,
field_214398_b,language,0,
field_214403_a,this$1,0,
field_214404_a,this$1,0,
field_214405_b,stat,0,
field_214407_a,this$1,0,
field_214410_a,this$1,0,
field_214411_b,type,0,
field_214413_a,this$0,0,
field_214428_a,minecraft,0,
field_214429_b,screen,0,
field_214430_c,parent,0,
field_214431_d,pack,0,
field_214448_a,this$0,0,
field_214449_b,minecraft,0,
field_214450_c,screen,0,
field_214451_d,summary,0,
field_214452_e,iconLocation,0,
field_214453_f,iconFile,0,
field_214454_g,icon,0,
field_214455_h,lastClickTime,0,
field_214462_a,narration,0,
field_214463_b,rateLimiter,0,
field_214482_aJ,BAMBOO,2,
field_214483_aK,DECORATED,2,
field_214486_aN,FILL_LAYER,2,
field_214487_aO,BONUS_CHEST,2,
field_214555_a,SPIKE_CACHE,2,
field_214558_a,OUTPOST_ENEMIES,2,
field_214559_aS,SWAMPHUT_ANIMALS,2,
field_214562_a,DIRECTIONS,2,
field_214564_a,PLATFORM_ORIGIN,2,
field_214565_aS,PLATFORM_ORIGIN_CHUNK,2,
field_214566_a,BAMBOO_TRUNK,2,
field_214567_aS,BAMBOO_FINAL_LARGE,2,
field_214568_aT,BAMBOO_TOP_LARGE,2,
field_214569_aU,BAMBOO_TOP_SMALL,2,
field_214630_a,INVALID_START,2,
field_214631_d,random,2,
field_214632_e,feature,2,
field_214636_a,height,2,
field_214637_b,state,2,
field_214644_a,NONE,2,
field_214674_a,crystalInvulnerable,2,
field_214675_b,spikes,2,
field_214676_c,crystalBeamTarget,2,
field_214678_a,state,2,
field_214680_a,startPool,2,
field_214681_b,maxDepth,2,
field_214689_a,feature,2,
field_214690_b,decorator,2,
field_214693_a,state,2,
field_214704_a,exit,2,
field_214717_c,BY_NAME,2,
field_214718_d,name,2,
field_214727_c,noiseOffset,2,
field_214751_aa,WOODLAND_MANSION_PIECE,2,
field_214752_ab,BURIED_TREASURE_PIECE,2,
field_214753_ac,SHIPWRECK_PIECE,2,
field_214754_A,STRONGHOLD_PORTAL_ROOM,2,
field_214755_B,STRONGHOLD_PRISON_HALL,2,
field_214756_C,STRONGHOLD_RIGHT_TURN,2,
field_214757_D,STRONGHOLD_ROOM_CROSSING,2,
field_214758_E,STRONGHOLD_STAIRS_DOWN,2,
field_214759_F,STRONGHOLD_START,2,
field_214760_G,STRONGHOLD_STRAIGHT,2,
field_214761_H,STRONGHOLD_STRAIGHT_STAIRS_DOWN,2,
field_214762_I,JUNGLE_PYRAMID_PIECE,2,
field_214763_J,OCEAN_RUIN,2,
field_214764_K,IGLOO,2,
field_214765_L,SWAMPLAND_HUT,2,
field_214766_M,DESERT_PYRAMID_PIECE,2,
field_214767_N,OCEAN_MONUMENT_BUILDING,2,
field_214768_O,OCEAN_MONUMENT_CORE_ROOM,2,
field_214769_P,OCEAN_MONUMENT_DOUBLE_X_ROOM,2,
field_214770_Q,OCEAN_MONUMENT_DOUBLE_XY_ROOM,2,
field_214771_R,OCEAN_MONUMENT_DOUBLE_Y_ROOM,2,
field_214772_S,OCEAN_MONUMENT_DOUBLE_YZ_ROOM,2,
field_214773_T,OCEAN_MONUMENT_DOUBLE_Z_ROOM,2,
field_214774_U,OCEAN_MONUMENT_ENTRY_ROOM,2,
field_214775_V,OCEAN_MONUMENT_PENTHOUSE,2,
field_214776_W,OCEAN_MONUMENT_SIMPLE_ROOM,2,
field_214777_X,OCEAN_MONUMENT_SIMPLE_TOP_ROOM,2,
field_214778_Y,OCEAN_MONUMENT_WING_ROOM,2,
field_214779_Z,END_CITY_PIECE,2,
field_214780_a,MINE_SHAFT_CORRIDOR,2,
field_214781_b,MINE_SHAFT_CROSSING,2,
field_214782_c,MINE_SHAFT_ROOM,2,
field_214783_d,MINE_SHAFT_STAIRS,2,
field_214786_g,NETHER_FORTRESS_BRIDGE_CROSSING,2,
field_214787_h,NETHER_FORTRESS_BRIDGE_END_FILLER,2,
field_214788_i,NETHER_FORTRESS_BRIDGE_STRAIGHT,2,
field_214789_j,NETHER_FORTRESS_CASTLE_CORRIDOR_STAIRS,2,
field_214790_k,NETHER_FORTRESS_CASTLE_CORRIDOR_T_BALCONY,2,
field_214791_l,NETHER_FORTRESS_CASTLE_ENTRANCE,2,
field_214792_m,NETHER_FORTRESS_CASTLE_SMALL_CORRIDOR_CROSSING,2,
field_214793_n,NETHER_FORTRESS_CASTLE_SMALL_CORRIDOR_LEFT_TURN,2,
field_214794_o,NETHER_FORTRESS_CASTLE_SMALL_CORRIDOR,2,
field_214795_p,NETHER_FORTRESS_CASTLE_SMALL_CORRIDOR_RIGHT_TURN,2,
field_214796_q,NETHER_FORTRESS_CASTLE_STALK_ROOM,2,
field_214797_r,NETHER_FORTRESS_MONSTER_THRONE,2,
field_214798_s,NETHER_FORTRESS_ROOM_CROSSING,2,
field_214799_t,NETHER_FORTRESS_STAIRS_ROOM,2,
field_214800_u,NETHER_FORTRESS_START,2,
field_214801_v,STRONGHOLD_CHEST_CORRIDOR,2,
field_214802_w,STRONGHOLD_FILLER_CORRIDOR,2,
field_214803_x,STRONGHOLD_FIVE_CROSSING,2,
field_214804_y,STRONGHOLD_LEFT_TURN,2,
field_214805_z,STRONGHOLD_LIBRARY,2,
field_214811_d,type,2,
field_214822_f,spawnedCat,2,
field_214825_d,LOGGER,2,
field_214832_a,element,2,
field_214833_b,position,2,
field_214834_c,rotation,2,
field_214835_d,groundLevelDelta,2,
field_214836_e,junctions,2,
field_214837_f,structureManager,2,
field_214842_a,feature,2,
field_214844_c,chance,2,
field_214855_a,projection,2,
field_214856_a,INSTANCE,2,
field_214862_b,processors,2,
field_214867_a,elements,2,
field_214870_a,feature,2,
field_214871_b,defaultJigsawNBT,2,
field_214876_a,piece,2,
field_214877_b,free,2,
field_214878_c,boundsTop,2,
field_214879_d,depth,2,
field_214882_a,maxDepth,2,
field_214883_b,factory,2,
field_214884_c,chunkGenerator,2,
field_214885_d,structureManager,2,
field_214886_e,pieces,2,
field_214887_f,random,2,
field_214888_g,placing,2,
field_214892_b,LOGGER,2,
field_214898_a,sourceX,2,
field_214899_b,sourceGroundY,2,
field_214900_c,sourceZ,2,
field_214901_d,deltaY,2,
field_214902_e,destProjection,2,
field_214911_b,ALWAYS_TRUE_TEST,2,
field_214912_c,BLOCK_TEST,2,
field_214913_d,BLOCKSTATE_TEST,2,
field_214914_e,TAG_TEST,2,
field_214915_f,RANDOM_BLOCK_TEST,2,
field_214916_g,RANDOM_BLOCKSTATE_TEST,2,
field_214920_b,BLOCK_IGNORE,2,
field_214921_c,BLOCK_ROT,2,
field_214922_d,GRAVITY,2,
field_214923_e,JIGSAW_REPLACEMENT,2,
field_214924_f,RULE,2,
field_214925_g,NOP,2,
field_214928_b,SINGLE,2,
field_214929_c,LIST,2,
field_214930_d,FEATURE,2,
field_214931_e,EMPTY,2,
field_214939_c,BY_NAME,2,
field_214940_d,name,2,
field_214941_e,processors,2,
field_214951_c,name,2,
field_214952_d,rawTemplates,2,
field_214953_e,templates,2,
field_214954_f,fallback,2,
field_214956_h,maxSize,2,
field_214958_a,LOGGER,2,
field_214959_b,id,2,
field_214960_c,name,2,
field_214961_d,stable,2,
field_214962_e,worldVersion,2,
field_214963_f,protocolVersion,2,
field_214964_g,packVersion,2,
field_214965_h,buildTime,2,
field_214966_i,releaseTarget,2,
field_214996_a,COPY_COUNTER_PATTERN,2,
field_214997_b,RESERVED_WINDOWS_FILENAMES,2,
field_215003_B,MAGMA,2,
field_215004_C,EMERALD_ORE,2,
field_215005_D,LAVA_LAKE,2,
field_215006_E,WATER_LAKE,2,
field_215008_G,DARK_OAK_TREE,2,
field_215009_H,ICEBERG,2,
field_215011_J,END_ISLAND,2,
field_215013_L,END_GATEWAY,2,
field_215022_h,NOPE,2,
field_215036_v,TOP_SOLID_HEIGHTMAP,2,
field_215039_y,CARVING_MASK,2,
field_215071_d,CURRENT_VERSION,2,
field_215090_b,WORKER_COUNT,2,
field_215091_c,BACKGROUND_EXECUTOR,2,
field_215096_a,decorator,2,
field_215097_b,config,2,
field_215099_F,SHOT_CROSSBOW,2,
field_215100_G,KILLED_BY_CROSSBOW,2,
field_215101_H,RAID_WIN,2,
field_215102_I,BAD_OMEN,2,
field_215107_a,ID,2,
field_215112_a,ID,2,
field_215118_a,victims,2,
field_215119_b,uniqueEntityTypes,2,
field_215123_a,item,2,
field_215132_f,legacyKeys,2,
field_215133_g,currentKeys,2,
field_215137_c,BY_NAME,2,
field_215138_d,name,2,
field_215159_a,LOGGER,2,
field_215161_h,locked,2,
field_215163_a,usedAuxIds,2,
field_215175_a,raidMap,2,
field_215176_b,level,2,
field_215177_c,nextAvailableID,2,
field_215178_d,tick,2,
field_215183_a,block,2,
field_215184_a,blockState,2,
field_215185_a,block,2,
field_215186_b,probability,2,
field_215187_a,blockState,2,
field_215188_b,probability,2,
field_215189_a,tag,2,
field_215190_a,INSTANCE,2,
field_215195_a,integrity,2,
field_215196_a,INSTANCE,2,
field_215197_a,heightmap,2,
field_215198_b,offset,2,
field_215199_a,INSTANCE,2,
field_215201_a,rules,2,
field_215204_a,STRUCTURE_BLOCK,2,
field_215205_b,AIR,2,
field_215206_c,STRUCTURE_AND_AIR,2,
field_215207_d,toIgnore,2,
field_215214_a,inputPredicate,2,
field_215215_b,locPredicate,2,
field_215216_c,outputState,2,
field_215217_d,outputTag,2,
field_215224_k,processors,2,
field_215225_l,knownShape,2,
field_215241_b,RENDER_ORDER,0,
field_215242_i,spriteSets,0,
field_215243_j,textureAtlas,0,
field_215252_g,future,0,
field_215262_g,LOCATION_PARTICLES,0,
field_215265_o,maxSupportedTextureSize,0,
field_215275_a,this$0,0,
field_215278_a,SPLASHES_LOCATION,0,
field_215279_b,RANDOM,0,
field_215280_c,splashes,0,
field_215281_d,user,0,
field_215284_a,textureAtlas,0,
field_215287_a,BACK_SPRITE_LOCATION,0,
field_215299_d,entityTypes,2,
field_215317_L,mainCamera,0,
field_215335_a,renderer,0,
field_215336_a,dispatcher,0,
field_215339_a,CAT_COLLAR_LOCATION,0,
field_215340_b,catModel,0,
field_215341_a,model,0,
field_215342_b,TRADER_LLAMA,0,
field_215346_a,model,0,
field_215352_a,LEVEL_LOCATIONS,0,
field_215353_b,typeHatCache,0,
field_215354_c,professionHatCache,0,
field_215355_d,resourceManager,0,
field_215356_e,path,0,
field_215359_a,CREATIVE_NAMES,0,
field_215360_b,CREATIVE_TAGS,0,
field_215390_A,CONFIG_OCEAN_SAND,2,
field_215391_B,CONFIG_FULL_SAND,2,
field_215392_C,CONFIG_BADLANDS,2,
field_215393_D,CONFIG_MYCELIUM,2,
field_215394_E,CONFIG_HELL,2,
field_215395_F,CONFIG_THEEND,2,
field_215396_G,DEFAULT,2,
field_215397_H,MOUNTAIN,2,
field_215398_I,SHATTERED_SAVANNA,2,
field_215399_J,GRAVELLY_MOUNTAIN,2,
field_215400_K,GIANT_TREE_TAIGA,2,
field_215401_L,SWAMP,2,
field_215402_M,BADLANDS,2,
field_215403_N,WOODED_BADLANDS,2,
field_215404_O,ERODED_BADLANDS,2,
field_215405_P,FROZEN_OCEAN,2,
field_215406_Q,NETHER,2,
field_215407_R,NOPE,2,
field_215410_g,DIRT,2,
field_215411_h,GRASS_BLOCK,2,
field_215412_i,PODZOL,2,
field_215413_j,GRAVEL,2,
field_215414_k,STONE,2,
field_215415_l,COARSE_DIRT,2,
field_215416_m,SAND,2,
field_215417_n,RED_SAND,2,
field_215418_o,WHITE_TERRACOTTA,2,
field_215419_p,MYCELIUM,2,
field_215420_q,NETHERRACK,2,
field_215421_r,ENDSTONE,2,
field_215423_t,CONFIG_PODZOL,2,
field_215424_u,CONFIG_GRAVEL,2,
field_215425_v,CONFIG_GRASS,2,
field_215427_x,CONFIG_STONE,2,
field_215428_y,CONFIG_COARSE_DIRT,2,
field_215429_z,CONFIG_DESERT,2,
field_215432_a,clayBands,2,
field_215433_b,seed,2,
field_215434_S,WHITE_TERRACOTTA,2,
field_215435_c,pillarNoise,2,
field_215436_T,ORANGE_TERRACOTTA,2,
field_215437_d,pillarRoofNoise,2,
field_215438_U,TERRACOTTA,2,
field_215439_e,clayBandsOffsetNoise,2,
field_215440_V,YELLOW_TERRACOTTA,2,
field_215441_W,BROWN_TERRACOTTA,2,
field_215442_X,RED_TERRACOTTA,2,
field_215443_Y,LIGHT_GRAY_TERRACOTTA,2,
field_215444_S,WHITE_TERRACOTTA,2,
field_215445_T,ORANGE_TERRACOTTA,2,
field_215446_U,TERRACOTTA,2,
field_215447_S,WHITE_TERRACOTTA,2,
field_215448_T,ORANGE_TERRACOTTA,2,
field_215449_U,TERRACOTTA,2,
field_215453_a,surfaceBuilder,2,
field_215454_b,config,2,
field_215468_a,GRADIENT,2,
field_215486_a,levelCount,2,
field_215487_b,queues,2,
field_215488_c,computedLevels,2,
field_215489_d,firstQueuedLevel,2,
field_215490_e,hasWork,2,
field_215494_a,this$0,2,
field_215498_a,chunks,2,
field_215499_b,maxDistance,2,
field_215500_c,this$0,2,
field_215511_d,this$0,2,
field_215512_e,viewDistance,2,
field_215513_f,queueLevels,2,
field_215514_g,toUpdate,2,
field_215534_a,EMPTY_DATA,2,
field_215535_b,dataSectionSet,2,
field_215536_c,toMarkNoData,2,
field_215537_d,toMarkData,2,
field_215538_e,visibleSectionData,2,
field_215539_f,updatingSectionData,2,
field_215540_g,changedSections,2,
field_215541_h,sectionsAffectedByLightUpdates,2,
field_215542_i,queuedSections,2,
field_215543_j,hasToRemove,2,
field_215544_k,DIRECTIONS,2,
field_215545_l,layer,2,
field_215546_m,chunkSource,2,
field_215547_n,toRemove,2,
field_215553_p,hasSourceInconsistencies,2,
field_215554_k,HORIZONTALS,2,
field_215555_l,sectionsWithSources,2,
field_215556_m,sectionsToAddSourcesTo,2,
field_215557_n,sectionsToRemoveSourcesFrom,2,
field_215558_o,columnsWithSkySources,2,
field_215564_a,this$0,2,
field_215565_b,levels,2,
field_215576_a,blockEngine,2,
field_215577_b,skyEngine,2,
field_215604_a,LOGGER,2,
field_215605_b,taskMailbox,2,
field_215606_c,lightTasks,2,
field_215607_d,chunkMap,2,
field_215608_e,sorterMailbox,2,
field_215609_f,taskPerBatch,2,
field_215610_g,scheduled,2,
field_215625_a,chunkSource,2,
field_215626_b,layer,2,
field_215627_c,storage,2,
field_215628_d,DIRECTIONS,2,
field_215629_e,runningLightUpdates,2,
field_215630_f,pos,2,
field_215631_g,lastChunkPos,2,
field_215632_h,lastChunk,2,
field_215633_d,DIRECTIONS,2,
field_215634_e,HORIZONTALS,2,
field_215636_d,DIRECTIONS,2,
field_215637_e,pos,2,
field_215645_a,map,2,
field_215646_b,lastSectionKeys,2,
field_215647_c,lastSections,2,
field_215648_d,cacheEnabled,2,
field_215652_b,currentLowestY,2,
field_215653_c,topSections,2,
field_215656_a,val$minQueueSize,2,
field_215657_b,this$0,2,
field_215658_a,val$minMapSize,2,
field_215659_b,this$0,2,
field_215660_a,$SwitchMap$net$minecraft$core$Direction,2,
field_215661_a,$SwitchMap$net$minecraft$core$Direction,2,
field_215669_f,shapes,2,
field_215707_c,cache,2,
field_215708_d,lightEmission,2,
field_215709_e,useShapeForLightOcclusion,2,
field_215711_w,SHULKER_SHELL,2,
field_215712_y,BAMBOO_SAPLING,2,
field_215713_z,BAMBOO,2,
field_215718_b,biomeNoise,2,
field_215719_e,seed,2,
field_215720_f,rval,2,
field_215741_a,LOGGER,2,
field_215742_b,area,2,
field_215751_d,maxVisitedNodes,2,
field_215758_c,fixerUpper,2,
field_215759_d,dataFolder,2,
field_215785_a,LOGGER,2,
field_215786_c,baseDir,2,
field_215787_d,backupDir,2,
field_215788_e,fixerUpper,2,
field_215797_af,CAT_MORNING_GIFT,2,
field_215798_ag,ARMORER_GIFT,2,
field_215799_ah,BUTCHER_GIFT,2,
field_215800_ai,CARTOGRAPHER_GIFT,2,
field_215801_aj,CLERIC_GIFT,2,
field_215802_ak,FARMER_GIFT,2,
field_215803_al,FISHERMAN_GIFT,2,
field_215804_am,FLETCHER_GIFT,2,
field_215805_an,LEATHERWORKER_GIFT,2,
field_215806_ao,LIBRARIAN_GIFT,2,
field_215807_ap,MASON_GIFT,2,
field_215808_aq,SHEPHERD_GIFT,2,
field_215809_ar,TOOLSMITH_GIFT,2,
field_215810_as,WEAPONSMITH_GIFT,2,
field_215813_K,PILLAGER_OUTPOST,2,
field_215814_e,VILLAGE_WEAPONSMITH,2,
field_215815_f,VILLAGE_TOOLSMITH,2,
field_215816_g,VILLAGE_ARMORER,2,
field_215817_h,VILLAGE_CARTOGRAPHER,2,
field_215818_i,VILLAGE_MASON,2,
field_215819_j,VILLAGE_SHEPHERD,2,
field_215820_k,VILLAGE_BUTCHER,2,
field_215821_l,VILLAGE_FLETCHER,2,
field_215822_m,VILLAGE_FISHER,2,
field_215823_n,VILLAGE_TANNERY,2,
field_215824_o,VILLAGE_TEMPLE,2,
field_215825_p,VILLAGE_DESERT_HOUSE,2,
field_215826_q,VILLAGE_PLAINS_HOUSE,2,
field_215827_r,VILLAGE_TAIGA_HOUSE,2,
field_215828_s,VILLAGE_SNOWY_HOUSE,2,
field_215829_t,VILLAGE_SAVANNA_HOUSE,2,
field_215831_a,CONSTANT,2,
field_215832_b,UNIFORM,2,
field_215833_c,BINOMIAL,2,
field_215836_d,value,2,
field_215841_d,n,2,
field_215842_e,p,2,
field_215852_a,min,2,
field_215853_b,max,2,
field_215854_c,op,2,
field_215861_a,compositePredicates,2,
field_215862_b,predicates,2,
field_215875_a,FORMULAS,2,
field_215876_c,enchantment,2,
field_215877_d,formula,2,
field_215887_a,source,2,
field_215888_c,operations,2,
field_215889_d,ENTITY_GETTER,2,
field_215890_e,BLOCK_ENTITY_GETTER,2,
field_215894_a,source,2,
field_215902_a,entityTarget,2,
field_215910_a,DEFAULT_DECORATION,2,
field_215914_a,limiter,2,
field_215924_a,entries,2,
field_215928_a,name,2,
field_215929_c,seed,2,
field_215939_a,LOGGER,2,
field_215940_d,resolutionContext,2,
field_215945_a,replace,2,
field_215946_c,lore,2,
field_215947_d,resolutionContext,2,
field_215950_a,effectDurationMap,2,
field_215958_a,enchantment,2,
field_215959_b,values,2,
field_215962_a,terms,2,
field_215963_b,composedPredicate,2,
field_215967_a,predicate,2,
field_215971_a,INSTANCE,2,
field_215977_a,predicate,2,
field_215981_a,term,2,
field_215990_a,block,2,
field_215991_b,properties,2,
field_215996_a,INSTANCE,2,
field_216001_a,predicate,2,
field_216009_a,isRaining,2,
field_216010_b,isThundering,2,
field_216014_a,predicate,2,
field_216025_b,params,2,
field_216026_c,dynamicDrops,2,
field_216027_d,random,2,
field_216030_f,param,2,
field_216035_a,random,2,
field_216036_f,params,2,
field_216037_g,dynamicDrops,2,
field_216041_a,pools,2,
field_216042_b,functions,2,
field_216043_c,paramSet,2,
field_216047_a,entries,2,
field_216048_b,conditions,2,
field_216049_c,functions,2,
field_216050_d,rolls,2,
field_216051_e,bonusRolls,2,
field_216054_a,conditions,2,
field_216057_a,source,2,
field_216058_b,ops,2,
field_216060_a,levels,2,
field_216061_b,treasure,2,
field_216066_a,destination,2,
field_216067_b,mapDecoration,2,
field_216068_c,zoom,2,
field_216069_d,searchRadius,2,
field_216070_e,skipKnownStructures,2,
field_216071_a,constructor,2,
field_216073_a,count,2,
field_216074_b,limit,2,
field_216076_a,entries,2,
field_216078_a,effectDurationMap,2,
field_216082_a,conditions,2,
field_216083_a,entries,2,
field_216087_a,weight,2,
field_216088_b,quality,2,
field_216089_c,functions,2,
field_216090_c,constructor,2,
field_216101_c,compositeCondition,2,
field_216102_d,functions,2,
field_216103_e,compositeFunction,2,
field_216126_b,DEFAULT_PARAM_SET,2,
field_216127_d,paramSet,2,
field_216128_f,functions,2,
field_216129_g,compositeFunction,2,
field_216132_a,GENERATORS,2,
field_216139_a,ALWAYS_FALSE,2,
field_216140_b,ALWAYS_TRUE,2,
field_216143_c,compositeCondition,2,
field_216144_d,conditions,2,
field_216147_c,children,2,
field_216148_e,composedChildren,2,
field_216157_c,compositeFunction,2,
field_216158_e,weight,2,
field_216159_f,quality,2,
field_216160_g,functions,2,
field_216161_h,entry,2,
field_216166_h,name,2,
field_216180_c,tag,2,
field_216181_h,expand,2,
field_216187_a,val$constructor,2,
field_216189_b,this$0,2,
field_216190_a,this$0,2,
field_216191_a,val$item,2,
field_216192_c,this$0,2,
field_216206_a,TYPE,2,
field_216208_a,TYPE,2,
field_216209_b,bonusMultiplier,2,
field_216211_a,TYPE,2,
field_216212_b,extraRounds,2,
field_216213_c,probability,2,
field_216217_a,sourcePathText,2,
field_216218_b,sourcePath,2,
field_216219_c,targetPathText,2,
field_216220_d,targetPath,2,
field_216221_e,op,2,
field_216224_e,name,2,
field_216225_f,param,2,
field_216226_g,getter,2,
field_216230_d,name,2,
field_216236_e,name,2,
field_216237_f,param,2,
field_216242_a,IDENTITY,2,
field_216243_a,$SwitchMap$net$minecraft$world$entity$ai$attributes$AttributeModifier$Operation,2,
field_216248_a,name,2,
field_216260_a,EMPTY,2,
field_216261_b,CHEST,2,
field_216262_c,FISHING,2,
field_216263_d,ENTITY,2,
field_216264_e,GIFT,2,
field_216265_f,ADVANCEMENT_REWARD,2,
